Store,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3,08/07/2011," $395,146.24 ",0,85.4,3.480,218.6425,7.567
3,15/07/2011," $373,454.33 ",0,87.1,3.575,218.7275,7.567
3,22/07/2011," $360,617.37 ",0,86.2,3.651,218.7858,7.567
3,29/07/2011," $345,381.29 ",0,88.1,3.682,218.8441,7.567
3,05/08/2011," $409,981.25 ",0,88.5,3.684,218.9023,7.567
3,12/08/2011," $380,376.85 ",0,88.9,3.638,218.9606,7.567
3,19/08/2011," $379,716.91 ",0,88.4,3.554,219.0233,7.567
3,26/08/2011," $366,367.55 ",0,87.7,3.523,219.0867,7.567
3,02/09/2011," $375,988.69 ",0,89.1,3.533,219.1501,7.567
3,09/09/2011," $377,347.49 ",1,81.7,3.546,219.2135,7.567
3,16/09/2011," $375,629.51 ",0,83.6,3.526,219.3973,7.567
3,23/09/2011," $365,248.94 ",0,80.2,3.467,219.7415,7.567
3,30/09/2011," $368,477.93 ",0,82.6,3.355,220.0857,7.567
3,07/10/2011," $403,342.40 ",0,75.5,3.285,220.4299,7.197
3,14/10/2011," $368,282.57 ",0,73.8,3.274,220.7486,7.197
3,21/10/2011," $394,976.36 ",0,69.0,3.353,220.9144,7.197
3,28/10/2011," $389,540.62 ",0,71.0,3.372,221.0802,7.197
3,04/11/2011," $459,443.22 ",0,59.3,3.332,221.2460,7.197
3,11/11/2011," $407,764.25 ",0,61.7,3.297,221.4118,7.197
3,18/11/2011," $398,838.97 ",0,63.9,3.308,221.6433,7.197
3,25/11/2011," $556,925.19 ",1,68.0,3.236,221.9011,7.197
3,02/12/2011," $472,511.32 ",0,55.0,3.172,222.1590,7.197
3,09/12/2011," $468,772.80 ",0,49.3,3.158,222.4168,7.197
3,16/12/2011," $510,747.62 ",0,58.0,3.159,222.6426,7.197
3,23/12/2011," $551,221.21 ",0,53.4,3.112,222.8259,7.197
3,30/12/2011," $410,553.88 ",1,48.3,3.129,223.0091,7.197
3,06/01/2012," $398,178.21 ",0,52.4,3.157,223.1923,6.833
3,13/01/2012," $367,438.62 ",0,51.9,3.261,223.3755,6.833
3,20/01/2012," $365,818.61 ",0,56.2,3.268,223.4701,6.833
3,27/01/2012," $349,518.10 ",0,58.1,3.290,223.5646,6.833
3,03/02/2012," $424,960.66 ",0,59.3,3.360,223.6591,6.833
3,10/02/2012," $473,292.47 ",1,51.7,3.409,223.7536,6.833
3,17/02/2012," $475,591.08 ",0,52.4,3.510,223.9170,6.833
3,24/02/2012," $418,925.47 ",0,60.1,3.555,224.1320,6.833
3,02/03/2012," $469,752.56 ",0,61.7,3.630,224.3470,6.833
3,09/03/2012," $445,162.05 ",0,60.7,3.669,224.5620,6.833
3,16/03/2012," $411,775.80 ",0,64.0,3.734,224.7167,6.833
3,23/03/2012," $413,907.25 ",0,66.5,3.787,224.7909,6.833
3,30/03/2012," $407,488.84 ",0,69.4,3.845,224.8651,6.833
3,06/04/2012," $503,232.13 ",0,73.0,3.891,224.9393,6.664
3,13/04/2012," $420,789.74 ",0,72.8,3.891,225.0136,6.664
3,20/04/2012," $434,822.13 ",0,72.1,3.877,225.0690,6.664
3,27/04/2012," $394,616.11 ",0,73.4,3.814,225.1244,6.664
3,04/05/2012," $439,913.57 ",0,79.5,3.749,225.1798,6.664
3,11/05/2012," $431,985.36 ",0,75.2,3.688,225.2351,6.664
3,18/05/2012," $418,112.76 ",0,72.4,3.630,225.2512,6.664
3,25/05/2012," $413,701.29 ",0,78.6,3.561,225.2515,6.664
3,01/06/2012," $432,268.53 ",0,81.6,3.501,225.2518,6.664
3,08/06/2012," $446,336.80 ",0,81.7,3.452,225.2521,6.664
3,15/06/2012," $442,074.79 ",0,84.7,3.393,225.2645,6.664
3,22/06/2012," $419,497.95 ",0,82.7,3.346,225.3069,6.664
3,29/06/2012," $422,965.33 ",0,86.4,3.286,225.3492,6.664
3,06/07/2012," $411,206.50 ",0,83.1,3.227,225.3916,6.334
3,13/07/2012," $416,913.10 ",0,82.3,3.256,225.4340,6.334
3,20/07/2012," $432,424.85 ",0,81.4,3.311,225.4439,6.334
3,27/07/2012," $389,427.90 ",0,84.9,3.407,225.4538,6.334
3,03/08/2012," $419,990.29 ",0,86.6,3.417,225.4636,6.334
3,10/08/2012," $391,811.60 ",0,85.9,3.494,225.4735,6.334
3,17/08/2012," $394,918.83 ",0,87.4,3.571,225.5559,6.334
3,24/08/2012," $412,449.67 ",0,83.0,3.620,225.6926,6.334
3,31/08/2012," $408,838.73 ",0,85.2,3.638,225.8293,6.334
3,07/09/2012," $408,229.73 ",1,85.0,3.730,225.9660,6.334
3,14/09/2012," $407,589.16 ",0,78.4,3.717,226.1122,6.334
3,21/09/2012," $414,392.09 ",0,72.8,3.721,226.3151,6.334
3,28/09/2012," $389,813.02 ",0,77.5,3.666,226.5181,6.334
3,05/10/2012," $443,557.65 ",0,72.7,3.617,226.7210,6.034
3,12/10/2012," $410,804.39 ",0,70.3,3.601,226.9240,6.034
3,19/10/2012," $424,513.08 ",0,73.4,3.594,226.9688,6.034
3,26/10/2012," $405,432.70 ",0,74.7,3.506,226.9874,6.034
4,05/02/2010," $2,135,143.87 ",0,43.8,2.598,126.4421,8.623
4,12/02/2010," $2,188,307.39 ",1,28.8,2.573,126.4963,8.623
4,19/02/2010," $2,049,860.26 ",0,36.5,2.540,126.5263,8.623
4,26/02/2010," $1,925,728.84 ",0,41.4,2.590,126.5523,8.623
4,05/03/2010," $1,971,057.44 ",0,43.5,2.654,126.5783,8.623
4,12/03/2010," $1,894,324.09 ",0,49.6,2.704,126.6043,8.623
4,19/03/2010," $1,897,429.36 ",0,55.2,2.743,126.6066,8.623
4,26/03/2010," $1,762,539.30 ",0,39.9,2.752,126.6051,8.623
4,02/04/2010," $1,979,247.12 ",0,48.8,2.740,126.6035,7.896
4,09/04/2010," $1,818,452.72 ",0,54.2,2.773,126.6019,7.896
4,16/04/2010," $1,851,519.69 ",0,56.2,2.810,126.5621,7.896
4,23/04/2010," $1,802,677.90 ",0,56.9,2.805,126.4713,7.896
4,30/04/2010," $1,817,273.28 ",0,53.0,2.787,126.3806,7.896
4,07/05/2010," $2,000,626.14 ",0,56.8,2.836,126.2898,7.896
4,14/05/2010," $1,875,597.28 ",0,62.4,2.845,126.2085,7.896
4,21/05/2010," $1,903,752.60 ",0,67.4,2.820,126.1844,7.896
4,28/05/2010," $1,857,533.70 ",0,67.7,2.756,126.1602,7.896
4,04/06/2010," $1,903,290.58 ",0,70.8,2.701,126.1361,7.896
4,11/06/2010," $1,870,619.23 ",0,78.5,2.668,126.1119,7.896
4,18/06/2010," $1,929,736.35 ",0,81.5,2.635,126.1140,7.896
4,25/06/2010," $1,846,651.95 ",0,81.1,2.654,126.1266,7.896
4,02/07/2010," $1,881,337.21 ",0,73.7,2.668,126.1392,7.372
4,09/07/2010," $1,812,208.22 ",0,80.4,2.637,126.1518,7.372
4,16/07/2010," $1,898,427.66 ",0,78.5,2.621,126.1498,7.372
4,23/07/2010," $1,848,426.78 ",0,79.8,2.612,126.1284,7.372
4,30/07/2010," $1,796,637.61 ",0,80.7,2.650,126.1069,7.372
4,06/08/2010," $1,907,638.58 ",0,76.5,2.640,126.0855,7.372
4,13/08/2010," $2,007,050.75 ",0,78.1,2.698,126.0640,7.372
4,20/08/2010," $1,997,181.09 ",0,78.8,2.671,126.0766,7.372
4,27/08/2010," $1,848,403.92 ",0,74.4,2.621,126.0893,7.372
4,03/09/2010," $1,935,857.58 ",0,76.8,2.584,126.1019,7.372
4,10/09/2010," $1,865,820.81 ",1,73.5,2.574,126.1146,7.372
4,17/09/2010," $1,899,959.61 ",0,64.9,2.594,126.1455,7.372
4,24/09/2010," $1,810,684.68 ",0,61.0,2.642,126.1900,7.372
4,01/10/2010," $1,842,821.02 ",0,64.0,2.619,126.2346,7.127
4,08/10/2010," $1,951,494.85 ",0,67.7,2.645,126.2792,7.127
4,15/10/2010," $1,867,345.09 ",0,62.0,2.732,126.3267,7.127
4,22/10/2010," $1,927,610.06 ",0,64.2,2.736,126.3815,7.127
4,29/10/2010," $1,933,333.00 ",0,56.9,2.718,126.4364,7.127
4,05/11/2010," $2,013,115.79 ",0,51.6,2.699,126.4913,7.127
4,12/11/2010," $1,999,794.26 ",0,52.7,2.741,126.5462,7.127
4,19/11/2010," $2,097,809.40 ",0,48.1,2.780,126.6072,7.127
4,26/11/2010," $2,789,469.45 ",1,48.1,2.752,126.6693,7.127
4,03/12/2010," $2,102,530.17 ",0,46.4,2.727,126.7313,7.127
4,10/12/2010," $2,302,504.86 ",0,42.4,2.860,126.7934,7.127
4,17/12/2010," $2,740,057.14 ",0,46.6,2.884,126.8795,7.127
4,24/12/2010," $3,526,713.39 ",0,43.2,2.887,126.9836,7.127
4,31/12/2010," $1,794,868.74 ",1,38.1,2.955,127.0877,7.127
4,07/01/2011," $1,862,476.27 ",0,39.3,2.980,127.1918,6.510
4,14/01/2011," $1,865,502.46 ",0,31.6,2.992,127.3009,6.510
4,21/01/2011," $1,886,393.94 ",0,38.3,3.017,127.4405,6.510
4,28/01/2011," $1,814,240.85 ",0,40.6,3.022,127.5800,6.510
4,04/02/2011," $2,119,086.04 ",0,34.6,2.996,127.7196,6.510
4,11/02/2011," $2,187,847.29 ",1,33.3,3.033,127.8591,6.510
4,18/02/2011," $2,316,495.56 ",0,48.2,3.058,127.9953,6.510
4,25/02/2011," $2,078,094.69 ",0,49.0,3.087,128.1300,6.510
4,04/03/2011," $2,103,455.75 ",0,46.6,3.305,128.2648,6.510
4,11/03/2011," $2,039,818.41 ",0,50.9,3.461,128.3995,6.510
4,18/03/2011," $2,116,475.38 ",0,51.9,3.495,128.5122,6.510
4,25/03/2011," $1,944,164.32 ",0,59.1,3.480,128.6161,6.510
4,01/04/2011," $1,900,246.47 ",0,57.0,3.521,128.7199,5.946
4,08/04/2011," $2,074,953.46 ",0,62.6,3.605,128.8238,5.946
4,15/04/2011," $1,960,587.76 ",0,62.3,3.724,128.9107,5.946
4,22/04/2011," $2,220,600.76 ",0,68.8,3.781,128.9553,5.946
4,29/04/2011," $1,878,167.44 ",0,64.2,3.781,128.9999,5.946
4,06/05/2011," $2,063,682.76 ",0,63.4,3.866,129.0444,5.946
4,13/05/2011," $2,002,362.37 ",0,70.7,3.872,129.0890,5.946
4,20/05/2011," $2,015,563.48 ",0,70.5,3.881,129.0757,5.946
4,27/05/2011," $1,986,597.95 ",0,73.7,3.771,129.0624,5.946
4,03/06/2011," $2,065,377.15 ",0,78.3,3.683,129.0490,5.946
4,10/06/2011," $2,073,951.38 ",0,80.1,3.640,129.0357,5.946
4,17/06/2011," $2,141,210.62 ",0,83.5,3.618,129.0432,5.946
4,24/06/2011," $2,008,344.92 ",0,81.9,3.570,129.0663,5.946
4,01/07/2011," $2,051,533.53 ",0,84.5,3.504,129.0894,5.644
4,08/07/2011," $2,066,541.86 ",0,84.6,3.469,129.1125,5.644
4,15/07/2011," $2,049,046.95 ",0,83.3,3.563,129.1338,5.644
4,22/07/2011," $2,036,231.39 ",0,82.8,3.627,129.1508,5.644
4,29/07/2011," $1,989,674.07 ",0,84.4,3.659,129.1677,5.644
4,05/08/2011," $2,160,057.39 ",0,86.1,3.662,129.1846,5.644
4,12/08/2011," $2,105,668.74 ",0,83.0,3.617,129.2016,5.644
4,19/08/2011," $2,232,892.10 ",0,82.8,3.550,129.2406,5.644
4,26/08/2011," $1,988,490.21 ",0,81.5,3.523,129.2833,5.644
4,02/09/2011," $2,078,420.31 ",0,78.0,3.533,129.3259,5.644
4,09/09/2011," $2,093,139.01 ",1,73.3,3.554,129.3686,5.644
4,16/09/2011," $2,075,577.33 ",0,72.8,3.532,129.4306,5.644
4,23/09/2011," $2,031,406.41 ",0,69.2,3.473,129.5183,5.644
4,30/09/2011," $1,929,486.63 ",0,72.2,3.371,129.6061,5.644
4,07/10/2011," $2,166,737.65 ",0,65.8,3.299,129.6938,5.143
4,14/10/2011," $2,074,548.85 ",0,63.8,3.283,129.7706,5.143
4,21/10/2011," $2,207,742.13 ",0,64.8,3.361,129.7822,5.143
4,28/10/2011," $2,151,659.59 ",0,55.3,3.362,129.7937,5.143
4,04/11/2011," $2,281,217.31 ",0,49.9,3.322,129.8052,5.143
4,11/11/2011," $2,203,028.96 ",0,47.1,3.286,129.8167,5.143
4,18/11/2011," $2,243,946.59 ",0,50.4,3.294,129.8268,5.143
4,25/11/2011," $3,004,702.33 ",1,48.0,3.225,129.8364,5.143
4,02/12/2011," $2,180,999.26 ",0,38.7,3.176,129.8460,5.143
4,09/12/2011," $2,508,955.24 ",0,31.6,3.153,129.8555,5.143
4,16/12/2011," $2,771,397.17 ",0,36.4,3.149,129.8981,5.143
4,23/12/2011," $3,676,388.98 ",0,35.9,3.103,129.9845,5.143
4,30/12/2011," $2,007,105.86 ",1,36.9,3.119,130.0710,5.143
4,06/01/2012," $2,047,766.07 ",0,38.6,3.158,130.1575,4.607
4,13/01/2012," $1,941,676.61 ",0,34.4,3.263,130.2440,4.607
4,20/01/2012," $2,005,097.76 ",0,42.1,3.273,130.2792,4.607
4,27/01/2012," $1,928,720.51 ",0,40.3,3.290,130.3145,4.607
4,03/02/2012," $2,173,373.91 ",0,41.8,3.354,130.3497,4.607
4,10/02/2012," $2,374,660.64 ",1,33.0,3.411,130.3849,4.607
4,17/02/2012," $2,427,640.17 ",0,34.2,3.493,130.4546,4.607
4,24/02/2012," $2,226,662.17 ",0,41.3,3.541,130.5502,4.607
4,02/03/2012," $2,206,319.90 ",0,50.4,3.619,130.6458,4.607
4,09/03/2012," $2,202,450.81 ",0,53.6,3.667,130.7414,4.607
4,16/03/2012," $2,214,967.44 ",0,59.8,3.707,130.8262,4.607
4,23/03/2012," $2,091,592.54 ",0,59.1,3.759,130.8966,4.607
4,30/03/2012," $2,089,381.77 ",0,72.6,3.820,130.9671,4.607
4,06/04/2012," $2,470,206.13 ",0,67.7,3.864,131.0375,4.308
4,13/04/2012," $2,105,301.39 ",0,68.7,3.881,131.1080,4.308
4,20/04/2012," $2,144,336.89 ",0,68.6,3.864,131.1173,4.308
4,27/04/2012," $2,064,065.66 ",0,76.5,3.810,131.1267,4.308
4,04/05/2012," $2,196,968.33 ",0,80.1,3.747,131.1360,4.308
4,11/05/2012," $2,127,661.17 ",0,67.6,3.685,131.1453,4.308
4,18/05/2012," $2,207,214.81 ",0,68.4,3.620,131.0983,4.308
4,25/05/2012," $2,154,137.67 ",0,77.5,3.551,131.0288,4.308
4,01/06/2012," $2,179,360.94 ",0,77.4,3.483,130.9592,4.308
4,08/06/2012," $2,245,257.18 ",0,78.1,3.433,130.8897,4.308
4,15/06/2012," $2,234,190.93 ",0,80.9,3.372,130.8295,4.308
4,22/06/2012," $2,197,299.65 ",0,81.6,3.329,130.7929,4.308
4,29/06/2012," $2,128,362.92 ",0,84.2,3.257,130.7563,4.308
4,06/07/2012," $2,224,499.28 ",0,80.4,3.187,130.7196,4.077
4,13/07/2012," $2,100,252.61 ",0,76.9,3.224,130.6830,4.077
4,20/07/2012," $2,175,563.69 ",0,79.1,3.263,130.7013,4.077
4,27/07/2012," $2,048,613.65 ",0,81.1,3.356,130.7196,4.077
4,03/08/2012," $2,174,514.13 ",0,83.9,3.374,130.7379,4.077
4,10/08/2012," $2,193,367.69 ",0,83.2,3.476,130.7562,4.077
4,17/08/2012," $2,283,540.30 ",0,81.4,3.552,130.7910,4.077
4,24/08/2012," $2,125,241.68 ",0,75.8,3.610,130.8382,4.077
4,31/08/2012," $2,081,181.35 ",0,76.5,3.646,130.8854,4.077
4,07/09/2012," $2,125,104.72 ",1,82.1,3.709,130.9325,4.077
4,14/09/2012," $2,117,854.60 ",0,68.2,3.706,130.9777,4.077
4,21/09/2012," $2,119,438.53 ",0,69.0,3.721,131.0103,4.077
4,28/09/2012," $2,027,620.23 ",0,71.7,3.666,131.0430,4.077
4,05/10/2012," $2,209,835.43 ",0,63.1,3.620,131.0757,3.879
4,12/10/2012," $2,133,026.07 ",0,57.1,3.603,131.1083,3.879
4,19/10/2012," $2,097,266.85 ",0,64.5,3.610,131.1500,3.879
4,26/10/2012," $2,149,594.46 ",0,63.6,3.514,131.1931,3.879
5,05/02/2010," $317,173.10 ",0,39.7,2.572,211.6540,6.566
5,12/02/2010," $311,825.70 ",1,39.8,2.548,211.8005,6.566
5,19/02/2010," $303,447.57 ",0,41.1,2.514,211.8471,6.566
5,26/02/2010," $270,281.63 ",0,46.7,2.561,211.8771,6.566
5,05/03/2010," $288,855.71 ",0,48.9,2.625,211.9072,6.566
5,12/03/2010," $297,293.59 ",0,58.5,2.667,211.9372,6.566
5,19/03/2010," $281,706.41 ",0,55.5,2.720,211.7709,6.566
5,26/03/2010," $273,282.97 ",0,52.5,2.732,211.5719,6.566
5,02/04/2010," $331,406.00 ",0,63.2,2.719,211.3729,6.465
5,09/04/2010," $328,020.49 ",0,65.2,2.770,211.1739,6.465
5,16/04/2010," $306,858.69 ",0,65.3,2.808,211.0389,6.465
5,23/04/2010," $288,839.73 ",0,65.1,2.795,210.9891,6.465
5,30/04/2010," $298,697.84 ",0,67.5,2.780,210.9394,6.465
5,07/05/2010," $333,522.60 ",0,71.5,2.835,210.8897,6.465
5,14/05/2010," $296,673.77 ",0,74.8,2.854,210.8873,6.465
5,21/05/2010," $301,615.49 ",0,75.2,2.826,211.1690,6.465
5,28/05/2010," $310,013.11 ",0,79.8,2.759,211.4508,6.465
5,04/06/2010," $337,825.89 ",0,79.5,2.705,211.7325,6.465
5,11/06/2010," $296,641.91 ",0,80.7,2.668,212.0143,6.465
5,18/06/2010," $313,795.60 ",0,83.9,2.637,212.0120,6.465
5,25/06/2010," $295,257.30 ",0,83.7,2.653,211.8961,6.465
5,02/07/2010," $305,993.27 ",0,81.3,2.669,211.7802,6.496
5,09/07/2010," $291,808.87 ",0,81.1,2.642,211.6643,6.496
5,16/07/2010," $280,701.70 ",0,84.0,2.623,211.6561,6.496
5,23/07/2010," $274,742.63 ",0,83.7,2.608,211.7916,6.496
5,30/07/2010," $268,929.03 ",0,82.5,2.640,211.9270,6.496
5,06/08/2010," $303,043.02 ",0,86.1,2.627,212.0624,6.496
5,13/08/2010," $286,477.35 ",0,87.4,2.692,212.1979,6.496
5,20/08/2010," $287,205.38 ",0,87.7,2.664,212.1609,6.496
5,27/08/2010," $288,519.75 ",0,87.1,2.619,212.1239,6.496
5,03/09/2010," $323,798.00 ",0,84.1,2.577,212.0869,6.496
5,10/09/2010," $306,533.08 ",1,79.9,2.565,212.0499,6.496
5,17/09/2010," $282,558.65 ",0,82.3,2.582,212.0769,6.496
5,24/09/2010," $293,131.58 ",0,78.5,2.624,212.1519,6.496
5,01/10/2010," $283,178.12 ",0,71.1,2.603,212.2269,6.768
5,08/10/2010," $290,494.85 ",0,65.0,2.633,212.3020,6.768
5,15/10/2010," $280,681.20 ",0,68.1,2.720,212.3692,6.768
5,22/10/2010," $284,988.27 ",0,71.0,2.725,212.4170,6.768
5,29/10/2010," $278,031.81 ",0,70.6,2.716,212.4648,6.768
5,05/11/2010," $325,310.30 ",0,58.9,2.689,212.5126,6.768
5,12/11/2010," $301,827.36 ",0,62.4,2.728,212.5604,6.768
5,19/11/2010," $297,384.81 ",0,52.5,2.771,212.4455,6.768
5,26/11/2010," $488,362.61 ",1,66.2,2.735,212.3034,6.768
5,03/12/2010," $344,490.88 ",0,51.3,2.708,212.1614,6.768
5,10/12/2010," $352,811.53 ",0,48.3,2.843,212.0193,6.768
5,17/12/2010," $367,801.19 ",0,51.6,2.869,211.9581,6.768
5,24/12/2010," $466,010.25 ",0,55.0,2.886,211.9574,6.768
5,31/12/2010," $298,180.18 ",1,49.8,2.943,211.9567,6.768
5,07/01/2011," $286,347.26 ",0,48.3,2.976,211.9560,6.634
5,14/01/2011," $260,636.71 ",0,37.7,2.983,212.0085,6.634
5,21/01/2011," $275,313.34 ",0,45.4,3.016,212.3800,6.634
5,28/01/2011," $279,088.39 ",0,44.5,3.010,212.7515,6.634
5,04/02/2011," $329,613.20 ",0,41.7,2.989,213.1230,6.634
5,11/02/2011," $311,590.54 ",1,38.3,3.022,213.4945,6.634
5,18/02/2011," $356,622.61 ",0,58.8,3.045,213.8068,6.634
5,25/02/2011," $294,659.50 ",0,63.4,3.065,214.0956,6.634
5,04/03/2011," $329,033.66 ",0,60.4,3.288,214.3843,6.634
5,11/03/2011," $293,098.10 ",0,55.7,3.459,214.6730,6.634
5,18/03/2011," $312,177.67 ",0,64.3,3.488,214.9257,6.634
5,25/03/2011," $294,732.50 ",0,70.7,3.473,215.1641,6.634
5,01/04/2011," $314,316.55 ",0,61.5,3.524,215.4024,6.489
5,08/04/2011," $307,333.62 ",0,69.6,3.622,215.6408,6.489
5,15/04/2011," $307,913.58 ",0,72.0,3.743,215.8593,6.489
5,22/04/2011," $328,415.44 ",0,74.3,3.807,216.0280,6.489
5,29/04/2011," $307,291.56 ",0,74.8,3.810,216.1968,6.489
5,06/05/2011," $322,904.68 ",0,66.3,3.906,216.3656,6.489
5,13/05/2011," $290,930.01 ",0,77.4,3.899,216.5344,6.489
5,20/05/2011," $299,614.33 ",0,71.4,3.907,216.3024,6.489
5,27/05/2011," $297,149.69 ",0,80.1,3.786,216.0704,6.489
5,03/06/2011," $329,183.92 ",0,83.8,3.699,215.8384,6.489
5,10/06/2011," $304,984.14 ",0,83.6,3.648,215.6065,6.489
5,17/06/2011," $304,811.82 ",0,86.8,3.637,215.5605,6.489
5,24/06/2011," $302,881.64 ",0,84.8,3.594,215.6540,6.489
5,01/07/2011," $327,093.89 ",0,85.8,3.524,215.7475,6.529
5,08/07/2011," $310,804.93 ",0,86.6,3.480,215.8409,6.529
5,15/07/2011," $283,248.62 ",0,88.6,3.575,215.9251,6.529
5,22/07/2011," $292,539.73 ",0,87.0,3.651,215.9858,6.529
5,29/07/2011," $275,142.17 ",0,89.4,3.682,216.0464,6.529
5,05/08/2011," $317,738.56 ",0,91.1,3.684,216.1071,6.529
5,12/08/2011," $289,886.16 ",0,90.2,3.638,216.1678,6.529
5,19/08/2011," $303,643.84 ",0,89.4,3.554,216.2312,6.529
5,26/08/2011," $310,338.17 ",0,89.2,3.523,216.2950,6.529
5,02/09/2011," $315,645.53 ",0,90.4,3.533,216.3588,6.529
5,09/09/2011," $321,110.22 ",1,79.0,3.546,216.4227,6.529
5,16/09/2011," $278,529.71 ",0,83.6,3.526,216.6033,6.529
5,23/09/2011," $291,024.98 ",0,78.0,3.467,216.9397,6.529
5,30/09/2011," $292,315.38 ",0,81.2,3.355,217.2760,6.529
5,07/10/2011," $309,111.47 ",0,71.6,3.285,217.6124,6.300
5,14/10/2011," $286,117.72 ",0,72.4,3.274,217.9237,6.300
5,21/10/2011," $306,069.18 ",0,66.9,3.353,218.0853,6.300
5,28/10/2011," $307,035.11 ",0,69.3,3.372,218.2469,6.300
5,04/11/2011," $353,652.23 ",0,56.7,3.332,218.4084,6.300
5,11/11/2011," $311,906.70 ",0,60.7,3.297,218.5700,6.300
5,18/11/2011," $307,944.37 ",0,64.3,3.308,218.7939,6.300
5,25/11/2011," $507,900.07 ",1,61.9,3.236,219.0428,6.300
5,02/12/2011," $376,225.61 ",0,51.1,3.172,219.2917,6.300
5,09/12/2011," $367,433.77 ",0,44.1,3.158,219.5406,6.300
5,16/12/2011," $379,530.30 ",0,54.4,3.159,219.7596,6.300
5,23/12/2011," $458,562.24 ",0,50.3,3.112,219.9387,6.300
5,30/12/2011," $349,624.88 ",1,45.6,3.129,220.1178,6.300
5,06/01/2012," $312,078.71 ",0,50.2,3.157,220.2969,5.943
5,13/01/2012," $291,454.52 ",0,48.9,3.261,220.4760,5.943
5,20/01/2012," $287,523.98 ",0,54.7,3.268,220.5694,5.943
5,27/01/2012," $295,974.22 ",0,54.6,3.290,220.6628,5.943
5,03/02/2012," $333,948.00 ",0,57.4,3.360,220.7562,5.943
5,10/02/2012," $349,239.88 ",1,48.6,3.409,220.8496,5.943
5,17/02/2012," $356,427.98 ",0,48.3,3.510,221.0106,5.943
5,24/02/2012," $312,220.47 ",0,57.8,3.555,221.2224,5.943
5,02/03/2012," $359,206.21 ",0,60.7,3.630,221.4342,5.943
5,09/03/2012," $347,295.60 ",0,57.7,3.669,221.6460,5.943
5,16/03/2012," $339,392.54 ",0,63.6,3.734,221.7990,5.943
5,23/03/2012," $321,299.99 ",0,64.4,3.787,221.8735,5.943
5,30/03/2012," $331,318.73 ",0,67.8,3.845,221.9480,5.943
5,06/04/2012," $402,985.70 ",0,70.4,3.891,222.0226,5.801
5,13/04/2012," $351,832.03 ",0,70.6,3.891,222.0971,5.801
5,20/04/2012," $330,063.06 ",0,67.3,3.877,222.1512,5.801
5,27/04/2012," $324,839.74 ",0,69.0,3.814,222.2054,5.801
5,04/05/2012," $360,932.69 ",0,77.1,3.749,222.2595,5.801
5,11/05/2012," $333,870.52 ",0,73.5,3.688,222.3136,5.801
5,18/05/2012," $336,189.66 ",0,70.5,3.630,222.3304,5.801
5,25/05/2012," $341,994.48 ",0,78.2,3.561,222.3324,5.801
5,01/06/2012," $359,867.80 ",0,79.7,3.501,222.3343,5.801
5,08/06/2012," $341,704.59 ",0,81.0,3.452,222.3363,5.801
5,15/06/2012," $327,383.64 ",0,81.6,3.393,222.3493,5.801
5,22/06/2012," $325,041.68 ",0,80.6,3.346,222.3900,5.801
5,29/06/2012," $329,658.10 ",0,87.1,3.286,222.4307,5.801
5,06/07/2012," $341,214.43 ",0,82.4,3.227,222.4714,5.603
5,13/07/2012," $316,203.64 ",0,80.8,3.256,222.5121,5.603
5,20/07/2012," $321,205.12 ",0,81.1,3.311,222.5209,5.603
5,27/07/2012," $306,827.36 ",0,85.1,3.407,222.5297,5.603
5,03/08/2012," $324,195.17 ",0,86.9,3.417,222.5385,5.603
5,10/08/2012," $306,759.70 ",0,87.0,3.494,222.5473,5.603
5,17/08/2012," $314,014.18 ",0,87.5,3.571,222.6277,5.603
5,24/08/2012," $320,831.36 ",0,79.5,3.620,222.7617,5.603
5,31/08/2012," $344,642.01 ",0,84.3,3.638,222.8958,5.603
5,07/09/2012," $350,648.91 ",1,86.3,3.730,223.0299,5.603
5,14/09/2012," $299,800.67 ",0,76.7,3.717,223.1734,5.603
5,21/09/2012," $307,306.76 ",0,71.1,3.721,223.3738,5.603
5,28/09/2012," $310,141.68 ",0,78.3,3.666,223.5741,5.603
5,05/10/2012," $343,048.29 ",0,71.2,3.617,223.7744,5.422
5,12/10/2012," $325,345.41 ",0,66.2,3.601,223.9748,5.422
5,19/10/2012," $313,358.15 ",0,69.2,3.594,224.0193,5.422
5,26/10/2012," $319,550.77 ",0,71.7,3.506,224.0378,5.422
6,05/02/2010," $1,652,635.10 ",0,40.4,2.572,212.6224,7.259
6,12/02/2010," $1,606,283.86 ",1,40.6,2.548,212.7700,7.259
6,19/02/2010," $1,567,138.07 ",0,43.6,2.514,212.8162,7.259
6,26/02/2010," $1,432,953.21 ",0,47.1,2.561,212.8453,7.259
6,05/03/2010," $1,601,348.82 ",0,49.6,2.625,212.8745,7.259
6,12/03/2010," $1,558,621.36 ",0,58.8,2.667,212.9037,7.259
6,19/03/2010," $1,693,058.91 ",0,56.6,2.720,212.7352,7.259
6,26/03/2010," $1,472,033.38 ",0,53.7,2.732,212.5337,7.259
6,02/04/2010," $1,770,333.90 ",0,64.9,2.719,212.3323,7.092
6,09/04/2010," $1,667,181.82 ",0,66.2,2.770,212.1308,7.092
6,16/04/2010," $1,519,846.36 ",0,65.7,2.808,211.9943,7.092
6,23/04/2010," $1,540,435.99 ",0,64.1,2.795,211.9443,7.092
6,30/04/2010," $1,498,080.16 ",0,68.9,2.780,211.8943,7.092
